order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,units,unit_price,discount_pct,revenue,returned
ORD-003896,2026-02-25,East,J. Kim,SMB,Hardware,Titan Desktop,2,2204.75,0.063,4131.7,No
ORD-003897,2026-02-25,North,R. Diaz,SMB,Hardware,Falcon Laptop,1,1718.34,0.013,1696.0,No
ORD-003898,2026-02-26,East,L. Nguyen,Enterprise,Accessories,Laptop Sleeve,5,61.62,0.033,297.93,No
ORD-003899,2026-02-26,North,A. Chen,Mid-Market,Accessories,USB-C Hub,3,62.77,0.032,182.28,No
ORD-003900,2026-02-26,West,T. Brooks,Mid-Market,Hardware,Falcon Laptop,2,2020.07,0.055,3817.93,No
ORD-003901,2026-02-26,South,M. Okafor,Enterprise,Accessories,USB-C Hub,1,86.34,0.059,81.25,No
ORD-003902,2026-02-26,South,S. Patel,SMB,Services,Priority Support,3,1204.86,0.007,3589.28,No
ORD-003903,2026-02-26,East,J. Kim,Enterprise,Software,FlowSuite License,1,557.28,0.106,498.21,No
ORD-003904,2026-02-26,West,T. Brooks,SMB,Services,Priority Support,1,356.61,0.029,346.27,No
ORD-003905,2026-02-26,South,S. Patel,SMB,Software,FlowSuite License,2,384.23,0.028,746.94,No
ORD-003906,2026-02-26,East,L. Nguyen,Mid-Market,Accessories,Laptop Sleeve,2,66.15,0.02,129.65,No
ORD-003907,2026-02-26,East,J. Kim,SMB,Accessories,USB-C Hub,4,26.45,0.016,104.11,No
ORD-003908,2026-02-26,South,S. Patel,SMB,Accessories,Webcam HD,5,40.23,0.058,189.48,No
ORD-003909,2026-02-26,North,A. Chen,SMB,Software,DataLens License,1,312.43,0.004,311.18,No
ORD-003910,2026-02-26,East,L. Nguyen,Mid-Market,Accessories,Webcam HD,5,38.02,0.04,182.5,No
ORD-003911,2026-02-27,West,T. Brooks,SMB,Accessories,Webcam HD,2,55.76,0.004,111.07,No
ORD-003912,2026-02-27,West,D. Rossi,SMB,Accessories,USB-C Hub,3,56.63,0.028,165.13,No
ORD-003913,2026-02-27,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,2,57.94,0.126,101.28,No
ORD-003914,2026-02-27,East,J. Kim,SMB,Services,Priority Support,1,1365.63,0.058,1286.42,No
ORD-003915,2026-02-27,North,A. Chen,Mid-Market,Software,FlowSuite License,1,235.25,0.137,203.02,No
ORD-003916,2026-02-27,South,S. Patel,Mid-Market,Hardware,Falcon Laptop,1,1672.38,0.136,1444.94,No
ORD-003917,2026-02-27,South,M. Okafor,Enterprise,Software,SecureGuard License,1,328.62,0.071,305.29,Yes
ORD-003918,2026-02-27,East,J. Kim,SMB,Accessories,Webcam HD,2,25.79,0.037,49.67,No
ORD-003919,2026-02-27,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,1,1012.86,0.098,913.6,No
ORD-003920,2026-02-27,South,M. Okafor,SMB,Accessories,Laptop Sleeve,4,41.14,0.005,163.74,No
ORD-003921,2026-02-28,South,M. Okafor,SMB,Accessories,Wireless Mouse,1,44.87,0.041,43.03,No
ORD-003922,2026-02-28,West,T. Brooks,SMB,Hardware,Falcon Laptop,1,1511.47,0.069,1407.18,No
ORD-003923,2026-02-28,South,S. Patel,Mid-Market,Services,Priority Support,1,1149.54,0.077,1061.03,No
ORD-003924,2026-02-28,West,D. Rossi,SMB,Accessories,Webcam HD,3,37.65,0.018,110.92,No
ORD-003925,2026-02-28,West,D. Rossi,SMB,Accessories,Wireless Mouse,5,30.84,0.045,147.26,No
ORD-003926,2026-02-28,North,A. Chen,Enterprise,Accessories,Laptop Sleeve,3,56.11,0.113,149.31,No
ORD-003927,2026-02-28,North,R. Diaz,Enterprise,Services,Priority Support,1,628.15,0.142,538.95,No
ORD-003928,2026-02-28,North,R. Diaz,Mid-Market,Software,DataLens License,2,356.8,0.037,687.2,No
ORD-003929,2026-03-01,West,D. Rossi,Mid-Market,Hardware,Nimbus Monitor,1,1749.08,0.037,1684.36,No
ORD-003930,2026-03-01,East,J. Kim,SMB,Software,DataLens License,1,484.12,0.038,465.72,No
ORD-003931,2026-03-01,East,L. Nguyen,SMB,Services,Custom Training,1,449.04,0.074,415.81,No
ORD-003932,2026-03-01,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,2,74.42,0.126,130.09,No
ORD-003933,2026-03-01,East,J. Kim,Enterprise,Accessories,Webcam HD,1,55.71,0.026,54.26,No
ORD-003934,2026-03-01,East,J. Kim,Mid-Market,Services,Priority Support,1,981.24,0.001,980.26,No
ORD-003935,2026-03-01,West,T. Brooks,SMB,Accessories,Wireless Mouse,4,27.52,0.006,109.42,No
ORD-003936,2026-03-01,East,J. Kim,Enterprise,Software,DataLens License,1,337.05,0.199,269.98,No
ORD-003937,2026-03-01,South,M. Okafor,Mid-Market,Services,Onboarding Package,2,370.8,0.132,643.71,No
ORD-003938,2026-03-02,West,T. Brooks,Mid-Market,Software,FlowSuite License,4,218.7,0.071,812.69,No
ORD-003939,2026-03-02,North,R. Diaz,Enterprise,Software,SecureGuard License,3,412.85,0.022,1211.3,No
ORD-003940,2026-03-02,West,D. Rossi,SMB,Accessories,Laptop Sleeve,5,46.82,0.071,217.48,No
ORD-003941,2026-03-02,West,D. Rossi,SMB,Accessories,Webcam HD,4,76.93,0.01,304.64,No
ORD-003942,2026-03-02,East,L. Nguyen,SMB,Hardware,Nimbus Monitor,3,1319.12,0.027,3850.51,No
ORD-003943,2026-03-03,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,1,1937.23,0.016,1906.23,No
ORD-003944,2026-03-03,East,J. Kim,SMB,Accessories,Laptop Sleeve,2,82.5,0.057,155.59,No
ORD-003945,2026-03-03,North,A. Chen,SMB,Hardware,Falcon Laptop,1,1187.39,0.011,1174.33,No
ORD-003946,2026-03-03,West,T. Brooks,Mid-Market,Software,DataLens License,2,401.12,0.088,731.64,No
ORD-003947,2026-03-03,South,S. Patel,SMB,Accessories,Laptop Sleeve,3,33.42,0.012,99.06,No
ORD-003948,2026-03-03,South,M. Okafor,SMB,Software,FlowSuite License,1,134.83,0.059,126.88,No
ORD-003949,2026-03-03,West,D. Rossi,Mid-Market,Software,SecureGuard License,1,412.65,0.086,377.16,No
ORD-003950,2026-03-03,South,M. Okafor,Mid-Market,Software,SecureGuard License,2,558.93,0.076,1032.9,No
ORD-003951,2026-03-04,West,T. Brooks,Mid-Market,Services,Custom Training,3,465.28,0.037,1344.19,No
ORD-003952,2026-03-04,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,1,88.43,0.107,78.97,No
ORD-003953,2026-03-04,North,A. Chen,Mid-Market,Software,DataLens License,1,182.03,0.063,170.56,No
ORD-003954,2026-03-04,North,R. Diaz,SMB,Software,DataLens License,1,211.41,0.04,202.95,No
ORD-003955,2026-03-04,West,T. Brooks,SMB,Services,Priority Support,1,1097.7,0.065,1026.35,No
ORD-003956,2026-03-04,South,S. Patel,Enterprise,Software,SecureGuard License,3,388.25,0.149,991.2,No
ORD-003957,2026-03-04,East,J. Kim,SMB,Accessories,USB-C Hub,8,64.68,0.01,512.27,No
ORD-003958,2026-03-04,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,1,113.12,0.12,99.55,No
ORD-003959,2026-03-04,West,D. Rossi,SMB,Hardware,Nimbus Monitor,1,1575.95,0.072,1462.48,No
ORD-003960,2026-03-04,North,R. Diaz,SMB,Accessories,Wireless Mouse,6,97.24,0.033,564.19,No
ORD-003961,2026-03-05,East,J. Kim,SMB,Hardware,Falcon Laptop,2,1048.88,0.005,2087.27,No
ORD-003962,2026-03-05,West,D. Rossi,Enterprise,Accessories,USB-C Hub,1,17.39,0.085,15.91,No
ORD-003963,2026-03-05,East,L. Nguyen,SMB,Hardware,Nimbus Monitor,1,1063.84,0.072,987.24,No
ORD-003964,2026-03-05,North,R. Diaz,Mid-Market,Hardware,Nimbus Monitor,2,2424.32,0.118,4276.5,No
ORD-003965,2026-03-05,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,1,1997.83,0.115,1768.08,No
ORD-003966,2026-03-05,North,R. Diaz,SMB,Accessories,Wireless Mouse,4,95.19,0.049,362.1,No
ORD-003967,2026-03-05,North,R. Diaz,SMB,Hardware,Titan Desktop,3,1730.29,0.066,4848.27,No
ORD-003968,2026-03-05,East,J. Kim,Mid-Market,Accessories,Webcam HD,3,56.61,0.084,155.56,No
ORD-003969,2026-03-05,North,R. Diaz,SMB,Hardware,Nimbus Monitor,1,961.02,0.065,898.55,No
ORD-003970,2026-03-06,West,D. Rossi,SMB,Accessories,Laptop Sleeve,4,81.53,0.019,319.92,No
ORD-003971,2026-03-06,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,3,119.94,0.025,350.82,No
ORD-003972,2026-03-06,South,M. Okafor,SMB,Accessories,Laptop Sleeve,5,91.9,0.074,425.5,No
ORD-003973,2026-03-06,East,J. Kim,Mid-Market,Hardware,Titan Desktop,6,1308.27,0.106,7017.56,Yes
ORD-003974,2026-03-06,East,L. Nguyen,SMB,Accessories,USB-C Hub,1,67.59,0.069,62.93,No
ORD-003975,2026-03-06,East,L. Nguyen,Enterprise,Accessories,USB-C Hub,4,97.14,0.185,316.68,No
ORD-003976,2026-03-06,East,L. Nguyen,SMB,Software,DataLens License,1,569.92,0.059,536.29,No
ORD-003977,2026-03-06,North,A. Chen,Enterprise,Software,FlowSuite License,2,164.61,0.149,280.17,No
ORD-003978,2026-03-06,South,S. Patel,Mid-Market,Software,SecureGuard License,1,355.24,0.069,330.73,No
ORD-003979,2026-03-06,East,L. Nguyen,Enterprise,Accessories,Laptop Sleeve,4,77.61,0.154,262.63,No
ORD-003980,2026-03-06,South,S. Patel,Enterprise,Software,FlowSuite License,2,318.1,0.072,590.39,No
ORD-003981,2026-03-07,West,T. Brooks,SMB,Software,SecureGuard License,2,281.3,0.056,531.09,No
ORD-003982,2026-03-07,East,L. Nguyen,SMB,Software,DataLens License,2,519.8,0.024,1014.65,No
ORD-003983,2026-03-07,East,L. Nguyen,SMB,Software,DataLens License,1,412.64,0.064,386.23,No
ORD-003984,2026-03-07,West,T. Brooks,Enterprise,Hardware,Titan Desktop,1,1411.99,0.205,1122.53,No
ORD-003985,2026-03-07,North,A. Chen,SMB,Accessories,USB-C Hub,4,58.54,0.004,233.22,No
ORD-003986,2026-03-07,East,L. Nguyen,Mid-Market,Accessories,Wireless Mouse,5,60.63,0.025,295.57,No
ORD-003987,2026-03-07,North,A. Chen,Enterprise,Services,Priority Support,2,565.06,0.12,994.51,No
ORD-003988,2026-03-08,North,A. Chen,SMB,Services,Priority Support,2,512.39,0.065,958.17,No
ORD-003989,2026-03-08,North,A. Chen,Enterprise,Hardware,Titan Desktop,1,1326.15,0.185,1080.81,No
ORD-003990,2026-03-08,East,J. Kim,SMB,Accessories,Webcam HD,6,86.66,0.031,503.84,No
ORD-003991,2026-03-08,North,R. Diaz,Mid-Market,Accessories,Laptop Sleeve,1,27.34,0.088,24.93,No
ORD-003992,2026-03-08,East,J. Kim,Mid-Market,Hardware,Falcon Laptop,3,1148.59,0.047,3283.82,No
ORD-003993,2026-03-08,West,T. Brooks,Mid-Market,Software,SecureGuard License,1,248.78,0.018,244.3,No
ORD-003994,2026-03-08,East,L. Nguyen,Mid-Market,Hardware,Nimbus Monitor,1,1403.91,0.068,1308.44,No
ORD-003995,2026-03-08,South,M. Okafor,SMB,Hardware,Falcon Laptop,1,1923.66,0.048,1831.32,No
ORD-003996,2026-03-08,West,T. Brooks,Mid-Market,Hardware,Titan Desktop,1,2330.17,0.116,2059.87,No
ORD-003997,2026-03-08,South,M. Okafor,Enterprise,Software,DataLens License,1,599.97,0.066,560.37,No
ORD-003998,2026-03-09,South,M. Okafor,Mid-Market,Hardware,Titan Desktop,1,1518.42,0.133,1316.47,No
ORD-003999,2026-03-09,North,R. Diaz,Mid-Market,Accessories,Webcam HD,4,17.03,0.038,65.53,No
ORD-004000,2026-03-09,North,A. Chen,SMB,Hardware,Falcon Laptop,2,1118.42,0.067,2086.97,No
ORD-004001,2026-03-09,South,M. Okafor,SMB,Services,Onboarding Package,3,1375.44,0.006,4101.56,No
ORD-004002,2026-03-09,North,A. Chen,Mid-Market,Software,DataLens License,2,325.14,0.057,613.21,No
ORD-004003,2026-03-09,East,L. Nguyen,Mid-Market,Hardware,Titan Desktop,1,1618.11,0.077,1493.52,No
ORD-004004,2026-03-09,East,J. Kim,Enterprise,Hardware,Falcon Laptop,3,2356.5,0.177,5818.2,No
ORD-004005,2026-03-09,North,A. Chen,Enterprise,Hardware,Titan Desktop,2,2047.89,0.197,3288.91,No
ORD-004006,2026-03-09,East,L. Nguyen,Enterprise,Accessories,Laptop Sleeve,4,57.85,0.074,214.28,No
ORD-004007,2026-03-10,West,T. Brooks,SMB,Accessories,Laptop Sleeve,2,103.89,0.048,197.81,No
ORD-004008,2026-03-10,West,T. Brooks,SMB,Accessories,USB-C Hub,5,87.85,0.038,422.56,No
ORD-004009,2026-03-10,West,T. Brooks,SMB,Accessories,Webcam HD,1,64.9,0.076,59.97,No
ORD-004010,2026-03-10,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,2,1951.84,0.094,3536.73,No
ORD-004011,2026-03-10,West,D. Rossi,SMB,Accessories,Wireless Mouse,3,69.24,0.032,201.07,No
ORD-004012,2026-03-10,East,L. Nguyen,Mid-Market,Accessories,USB-C Hub,2,103.24,0.107,184.39,No
ORD-004013,2026-03-10,North,A. Chen,Enterprise,Services,Priority Support,2,1165.64,0.202,1860.36,No
ORD-004014,2026-03-10,West,T. Brooks,SMB,Services,Priority Support,1,1162.33,0.073,1077.48,No
ORD-004015,2026-03-10,East,J. Kim,SMB,Services,Custom Training,1,926.46,0.003,923.68,No
ORD-004016,2026-03-11,South,M. Okafor,SMB,Software,DataLens License,1,321.12,0.038,308.92,No
ORD-004017,2026-03-11,South,M. Okafor,SMB,Services,Onboarding Package,2,914.84,0.017,1798.58,No
ORD-004018,2026-03-11,South,S. Patel,SMB,Services,Priority Support,1,418.68,0.046,399.42,No
ORD-004019,2026-03-11,North,R. Diaz,Enterprise,Hardware,Nimbus Monitor,1,2492.56,0.066,2328.05,No
ORD-004020,2026-03-11,East,L. Nguyen,SMB,Software,FlowSuite License,1,363.82,0.033,351.81,No
ORD-004021,2026-03-11,East,L. Nguyen,SMB,Services,Priority Support,2,1201.97,0.031,2329.42,No
ORD-004022,2026-03-11,South,M. Okafor,SMB,Accessories,USB-C Hub,3,60.22,0.025,176.14,Yes
ORD-004023,2026-03-11,South,M. Okafor,Enterprise,Software,DataLens License,2,164.72,0.221,256.63,No
ORD-004024,2026-03-12,South,S. Patel,SMB,Accessories,USB-C Hub,3,53.05,0.033,153.9,No
ORD-004025,2026-03-12,East,J. Kim,Enterprise,Accessories,Wireless Mouse,4,51.31,0.192,165.83,No
ORD-004026,2026-03-12,West,D. Rossi,SMB,Accessories,USB-C Hub,2,45.79,0.049,87.09,No
ORD-004027,2026-03-12,North,R. Diaz,Mid-Market,Accessories,USB-C Hub,3,44.61,0.017,131.55,No
ORD-004028,2026-03-12,East,J. Kim,SMB,Hardware,Titan Desktop,1,1362.95,0.039,1309.79,No
ORD-004029,2026-03-13,West,T. Brooks,SMB,Hardware,Titan Desktop,1,2145.05,0.023,2095.71,No
ORD-004030,2026-03-13,South,S. Patel,SMB,Services,Priority Support,1,1397.27,0.055,1320.42,No
ORD-004031,2026-03-13,West,D. Rossi,Mid-Market,Software,DataLens License,2,174.29,0.008,345.79,No
ORD-004032,2026-03-13,North,A. Chen,SMB,Accessories,Wireless Mouse,2,53.72,0.067,100.24,No
ORD-004033,2026-03-13,East,L. Nguyen,SMB,Software,FlowSuite License,2,536.71,0.054,1015.46,No
ORD-004034,2026-03-13,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,3,74.12,0.053,210.57,No
ORD-004035,2026-03-13,North,A. Chen,Enterprise,Services,Onboarding Package,1,1194.43,0.169,992.57,No
ORD-004036,2026-03-13,North,A. Chen,Enterprise,Services,Onboarding Package,1,1342.67,0.104,1203.03,No
ORD-004037,2026-03-13,East,L. Nguyen,Enterprise,Hardware,Titan Desktop,1,2010.33,0.038,1933.94,No
ORD-004038,2026-03-13,South,S. Patel,SMB,Software,FlowSuite License,1,443.29,0.058,417.58,No
ORD-004039,2026-03-13,West,D. Rossi,Mid-Market,Software,DataLens License,1,329.32,0.142,282.56,No
ORD-004040,2026-03-14,North,A. Chen,SMB,Hardware,Falcon Laptop,1,1616.14,0.028,1570.89,No
ORD-004041,2026-03-14,West,T. Brooks,SMB,Software,DataLens License,2,556.55,0.033,1076.37,No
ORD-004042,2026-03-14,South,S. Patel,SMB,Accessories,Wireless Mouse,5,85.46,0.043,408.93,No
ORD-004043,2026-03-14,West,D. Rossi,Enterprise,Hardware,Falcon Laptop,1,1155.97,0.112,1026.5,No
ORD-004044,2026-03-14,East,L. Nguyen,Enterprise,Hardware,Titan Desktop,3,1311.03,0.179,3229.07,No
ORD-004045,2026-03-15,West,D. Rossi,SMB,Software,FlowSuite License,1,514.39,0.026,501.02,No
ORD-004046,2026-03-15,East,J. Kim,SMB,Services,Onboarding Package,2,1101.04,0.023,2151.43,No
ORD-004047,2026-03-15,West,T. Brooks,SMB,Accessories,Wireless Mouse,2,31.96,0.049,60.79,No
ORD-004048,2026-03-15,North,A. Chen,SMB,Services,Onboarding Package,1,1024.69,0.032,991.9,No
ORD-004049,2026-03-15,East,L. Nguyen,SMB,Services,Priority Support,1,395.9,0.018,388.77,No
ORD-004050,2026-03-15,South,M. Okafor,Mid-Market,Software,SecureGuard License,4,546.57,0.023,2136.0,No
ORD-004051,2026-03-16,North,R. Diaz,SMB,Software,FlowSuite License,1,415.61,0.067,387.76,No
ORD-004052,2026-03-16,West,T. Brooks,Mid-Market,Accessories,Laptop Sleeve,3,53.22,0.147,136.19,No
ORD-004053,2026-03-16,East,J. Kim,Mid-Market,Software,FlowSuite License,2,134.4,0.094,243.53,No
ORD-004054,2026-03-16,East,L. Nguyen,SMB,Software,FlowSuite License,2,520.14,0.057,980.98,No
ORD-004055,2026-03-16,West,T. Brooks,Enterprise,Services,Onboarding Package,1,994.9,0.028,967.04,No
ORD-004056,2026-03-16,West,D. Rossi,Enterprise,Accessories,Webcam HD,2,74.93,0.225,116.14,Yes
ORD-004057,2026-03-16,North,A. Chen,Enterprise,Accessories,USB-C Hub,4,50.29,0.247,151.47,No
ORD-004058,2026-03-17,East,J. Kim,SMB,Software,SecureGuard License,3,426.77,0.035,1235.5,No
ORD-004059,2026-03-17,South,M. Okafor,Mid-Market,Software,FlowSuite License,2,174.22,0.072,323.35,Yes
ORD-004060,2026-03-17,East,J. Kim,Mid-Market,Hardware,Titan Desktop,2,1707.68,0.043,3268.5,No
ORD-004061,2026-03-17,West,D. Rossi,Mid-Market,Hardware,Falcon Laptop,1,2402.48,0.036,2315.99,No
ORD-004062,2026-03-17,South,S. Patel,Mid-Market,Hardware,Titan Desktop,1,2316.92,0.091,2106.08,No
ORD-004063,2026-03-17,North,R. Diaz,Mid-Market,Software,DataLens License,1,179.22,0.052,169.9,No
ORD-004064,2026-03-17,West,D. Rossi,Mid-Market,Hardware,Titan Desktop,1,1990.74,0.085,1821.53,No
ORD-004065,2026-03-17,North,R. Diaz,Mid-Market,Accessories,USB-C Hub,2,16.01,0.088,29.2,Yes
ORD-004066,2026-03-17,North,A. Chen,SMB,Software,SecureGuard License,1,543.49,0.012,536.97,No
ORD-004067,2026-03-17,South,M. Okafor,Enterprise,Hardware,Titan Desktop,1,918.77,0.055,868.24,No
ORD-004068,2026-03-17,East,L. Nguyen,Mid-Market,Accessories,Webcam HD,3,35.52,0.051,101.13,No
ORD-004069,2026-03-17,West,D. Rossi,SMB,Hardware,Titan Desktop,1,1117.79,0.052,1059.66,No
ORD-004070,2026-03-17,East,J. Kim,Mid-Market,Software,FlowSuite License,2,134.88,0.07,250.88,No
ORD-004071,2026-03-17,West,D. Rossi,SMB,Accessories,USB-C Hub,1,119.2,0.011,117.89,No
ORD-004072,2026-03-17,North,R. Diaz,SMB,Hardware,Titan Desktop,2,1261.91,0.017,2480.92,No
ORD-004073,2026-03-18,East,J. Kim,SMB,Services,Onboarding Package,1,1265.92,0.072,1174.77,No
ORD-004074,2026-03-18,South,M. Okafor,Mid-Market,Accessories,USB-C Hub,3,103.94,0.126,272.53,No
ORD-004075,2026-03-18,East,J. Kim,Mid-Market,Software,FlowSuite License,3,341.29,0.047,975.75,No
ORD-004076,2026-03-18,North,A. Chen,Mid-Market,Accessories,USB-C Hub,3,22.8,0.138,58.96,No
ORD-004077,2026-03-18,East,L. Nguyen,SMB,Hardware,Nimbus Monitor,1,2476.38,0.01,2451.62,No
ORD-004078,2026-03-18,North,A. Chen,Mid-Market,Software,DataLens License,1,253.5,0.006,251.98,No
ORD-004079,2026-03-18,West,D. Rossi,SMB,Accessories,USB-C Hub,6,82.09,0.062,462.0,No
ORD-004080,2026-03-19,South,S. Patel,SMB,Hardware,Titan Desktop,1,1946.4,0.04,1868.54,No
ORD-004081,2026-03-19,East,L. Nguyen,SMB,Services,Priority Support,1,1488.34,0.026,1449.64,No
ORD-004082,2026-03-19,East,J. Kim,Mid-Market,Accessories,Wireless Mouse,3,103.45,0.076,286.76,No
ORD-004083,2026-03-19,South,S. Patel,Mid-Market,Accessories,Wireless Mouse,3,24.05,0.013,71.21,No
ORD-004084,2026-03-19,North,R. Diaz,SMB,Accessories,Laptop Sleeve,1,33.75,0.024,32.94,Yes
ORD-004085,2026-03-19,East,J. Kim,Mid-Market,Services,Priority Support,2,956.7,0.085,1750.76,No
ORD-004086,2026-03-20,South,S. Patel,Mid-Market,Software,SecureGuard License,1,441.87,0.117,390.17,No
ORD-004087,2026-03-20,North,A. Chen,SMB,Accessories,Laptop Sleeve,4,76.73,0.019,301.09,No
ORD-004088,2026-03-20,South,S. Patel,SMB,Accessories,Laptop Sleeve,7,67.36,0.048,448.89,No
ORD-004089,2026-03-20,East,J. Kim,Mid-Market,Hardware,Falcon Laptop,1,1518.39,0.0,1518.39,No
ORD-004090,2026-03-20,East,L. Nguyen,SMB,Accessories,Wireless Mouse,3,56.04,0.028,163.41,No
ORD-004091,2026-03-20,North,A. Chen,SMB,Accessories,Wireless Mouse,4,34.9,0.071,129.69,Yes
ORD-004092,2026-03-20,West,D. Rossi,SMB,Accessories,Laptop Sleeve,1,38.31,0.004,38.16,No
ORD-004093,2026-03-20,South,M. Okafor,Enterprise,Services,Priority Support,4,441.01,0.156,1488.85,No
ORD-004094,2026-03-20,North,R. Diaz,SMB,Software,SecureGuard License,1,543.43,0.019,533.1,No
ORD-004095,2026-03-20,West,T. Brooks,SMB,Accessories,Wireless Mouse,3,69.37,0.033,201.24,Yes
ORD-004096,2026-03-20,South,S. Patel,SMB,Hardware,Nimbus Monitor,1,1556.6,0.015,1533.25,No
ORD-004097,2026-03-20,West,T. Brooks,SMB,Hardware,Nimbus Monitor,4,1296.83,0.046,4948.7,No
ORD-004098,2026-03-20,North,A. Chen,Mid-Market,Accessories,USB-C Hub,2,15.21,0.018,29.87,No
ORD-004099,2026-03-21,South,S. Patel,SMB,Software,FlowSuite License,1,446.64,0.015,439.94,No
ORD-004100,2026-03-21,East,L. Nguyen,SMB,Services,Onboarding Package,1,980.22,0.058,923.37,No
ORD-004101,2026-03-21,South,S. Patel,Mid-Market,Hardware,Titan Desktop,2,1627.49,0.108,2903.44,No
ORD-004102,2026-03-21,South,S. Patel,SMB,Hardware,Nimbus Monitor,2,2228.43,0.027,4336.52,No
ORD-004103,2026-03-21,East,L. Nguyen,Mid-Market,Software,DataLens License,1,282.49,0.105,252.83,No
ORD-004104,2026-03-21,North,R. Diaz,Enterprise,Software,FlowSuite License,1,535.51,0.097,483.57,No
ORD-004105,2026-03-21,South,S. Patel,SMB,Software,FlowSuite License,1,517.65,0.043,495.39,No
ORD-004106,2026-03-21,North,R. Diaz,Mid-Market,Services,Custom Training,1,1262.5,0.056,1191.8,No
ORD-004107,2026-03-21,West,T. Brooks,Mid-Market,Services,Priority Support,1,770.74,0.057,726.81,No
ORD-004108,2026-03-21,South,S. Patel,SMB,Accessories,USB-C Hub,6,95.62,0.022,561.1,No
ORD-004109,2026-03-21,North,A. Chen,SMB,Accessories,USB-C Hub,3,88.76,0.009,263.88,No
ORD-004110,2026-03-22,North,A. Chen,Mid-Market,Software,SecureGuard License,1,142.78,0.048,135.93,No
ORD-004111,2026-03-22,North,A. Chen,SMB,Software,DataLens License,1,422.17,0.02,413.73,No
ORD-004112,2026-03-22,South,M. Okafor,SMB,Software,FlowSuite License,1,385.02,0.029,373.85,No
ORD-004113,2026-03-22,East,L. Nguyen,Mid-Market,Hardware,Titan Desktop,2,1055.98,0.075,1953.56,No
ORD-004114,2026-03-22,North,R. Diaz,Mid-Market,Software,SecureGuard License,2,529.25,0.035,1021.45,No
ORD-004115,2026-03-22,South,S. Patel,Enterprise,Accessories,USB-C Hub,4,50.98,0.003,203.31,No
ORD-004116,2026-03-22,West,T. Brooks,SMB,Hardware,Falcon Laptop,1,1491.83,0.0,1491.83,No
ORD-004117,2026-03-22,South,S. Patel,SMB,Accessories,Webcam HD,4,70.38,0.043,269.41,Yes
ORD-004118,2026-03-22,South,S. Patel,Mid-Market,Accessories,Webcam HD,1,18.32,0.136,15.83,No
ORD-004119,2026-03-22,West,D. Rossi,SMB,Accessories,Laptop Sleeve,1,103.17,0.035,99.56,No
ORD-004120,2026-03-23,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,2,32.34,0.066,60.41,No
ORD-004121,2026-03-23,South,S. Patel,Enterprise,Software,SecureGuard License,2,161.56,0.047,307.93,No
ORD-004122,2026-03-23,South,S. Patel,Mid-Market,Services,Custom Training,1,1028.53,0.103,922.59,No
ORD-004123,2026-03-23,West,T. Brooks,SMB,Accessories,Wireless Mouse,2,93.16,0.005,185.39,No
ORD-004124,2026-03-23,South,M. Okafor,Enterprise,Services,Onboarding Package,1,502.79,0.045,480.16,No
ORD-004125,2026-03-23,East,J. Kim,Mid-Market,Hardware,Falcon Laptop,4,2426.77,0.008,9629.42,No
ORD-004126,2026-03-23,East,J. Kim,Enterprise,Services,Onboarding Package,1,362.42,0.081,333.06,No
ORD-004127,2026-03-23,North,A. Chen,SMB,Services,Onboarding Package,1,1136.39,0.019,1114.8,No
ORD-004128,2026-03-23,North,A. Chen,SMB,Accessories,Wireless Mouse,3,114.31,0.078,316.18,No
ORD-004129,2026-03-23,East,J. Kim,SMB,Software,SecureGuard License,1,404.72,0.069,376.79,No
ORD-004130,2026-03-23,West,D. Rossi,Mid-Market,Services,Onboarding Package,2,484.46,0.023,946.63,No
ORD-004131,2026-03-24,North,A. Chen,Mid-Market,Services,Custom Training,1,1304.21,0.098,1176.4,No
ORD-004132,2026-03-24,East,J. Kim,SMB,Software,DataLens License,4,357.08,0.015,1406.9,No
ORD-004133,2026-03-24,West,D. Rossi,Mid-Market,Software,SecureGuard License,3,487.75,0.042,1401.79,No
ORD-004134,2026-03-24,West,T. Brooks,SMB,Hardware,Falcon Laptop,1,2074.62,0.011,2051.8,No
ORD-004135,2026-03-24,North,R. Diaz,SMB,Services,Custom Training,2,458.73,0.069,854.16,No
ORD-004136,2026-03-24,West,D. Rossi,SMB,Accessories,Webcam HD,6,29.0,0.066,162.52,No
ORD-004137,2026-03-25,South,S. Patel,SMB,Accessories,Wireless Mouse,2,32.68,0.049,62.16,No
ORD-004138,2026-03-25,West,T. Brooks,SMB,Accessories,USB-C Hub,4,67.27,0.061,252.67,No
ORD-004139,2026-03-25,North,R. Diaz,SMB,Accessories,Webcam HD,3,64.57,0.066,180.93,No
ORD-004140,2026-03-25,North,R. Diaz,SMB,Hardware,Nimbus Monitor,4,1616.04,0.019,6341.34,No
